,shortName,playerName,team,position,speedMPH,yards,playType,touchdown,penalty,season,seasonType,week,gameId,playId,desc
13,I.Mckenzie,Isaiah McKenzie,DEN,WR,19.47,31,punt ret,0,0,2017,REG,1,2017091101,,"Q2 (10:20) D.Kaser punts 59 yards to DEN 13, Center-M.Windt. I.McKenzie ran ob at DEN 44 for 31 yards."
14,K.Golladay,Kenny Golladay,DET,WR,19.43,45,reception,1,0,2017,REG,1,2017091004,,"Q4 (4:22) M.Stafford pass deep middle to K.Golladay for 45 yards, TOUCHDOWN."
15,A.Roberts,Andre Roberts,ATL,WR,19.39,11,kickoff ret,0,1,2017,REG,1,2017091001,,"Q1 C.Barth kicks 60 yards from CHI 35 to ATL 5. A.Roberts pushed ob at CHI 32 for 63 yards (C.LeBlanc). PENALTY on ATL-K.Ishmael, Illegal Block Above the Waist, 8 yards, enforced at ATL 16."
16,R.Grant,Ryan Grant,WAS,WR,19.37,34,reception,0,0,2017,REG,1,2017091008,,Q1 (11:23) (Shotgun) K.Cousins pass short left to R.Grant pushed ob at PHI 41 for 34 yards (R.McLeod).
17,C.Carson,Chris Carson,SEA,RB,19.27,30,rush,0,0,2017,REG,1,2017091010,,"Q3 (8:28) C.Carson up the middle to GB 30 for 30 yards (Q.Rollins, K.Brice)."
18,J.Mckinnon,Jerick McKinnon,MIN,RB,19.27,31,kickoff ret,0,0,2017,REG,1,2017091100,,Q2 W.Lutz kicks 70 yards from NO 35 to MIN -5. J.McKinnon to MIN 26 for 31 yards (C.Robertson).
19,T.Lewis,Tommylee Lewis,NO,WR,19.25,52,reception,0,0,2017,REG,1,2017091100,,"Q3 (3:50) D.Brees pass deep right to T.Lewis to MIN 8 for 52 yards (T.Waynes). Penalty on MIN-T.Waynes, Defensive Pass Interference, declined."
20,T.Taylor,Taywan Taylor,TEN,WR,21.44,42,reception,0,0,2017,REG,2,2017091703,,Q3 (4:23) M.Mariota pass deep left to T.Taylor to JAX 7 for 42 yards (A.Bouye).
21,T.Coleman,Tevin Coleman,ATL,RB,21.05,35,rush,0,0,2017,REG,2,2017091713,,Q2 (7:14) T.Coleman right tackle pushed ob at ATL 44 for 35 yards (H.Clinton-Dix).
22,T.Gurley,Todd Gurley,LA,RB,20.93,28,reception,0,0,2017,REG,2,2017091711,,Q2 (6:23) (Shotgun) J.Goff pass short middle to T.Gurley ran ob at WAS 29 for 28 yards (M.Nicholson).
23,A.Green,A.J. Green,CIN,WR,20.5,50,reception,0,0,2017,REG,2,2017091400,,Q1 (1:19) A.Dalton pass deep middle to A.Green to HOU 14 for 50 yards (J.Joseph).
24,K.Hunt,Kareem Hunt,KC,RB,20.17,53,rush,1,1,2017,REG,2,2017091704,,"Q3 (1:30) (Shotgun) K.Hunt up the middle for 53 yards, TOUCHDOWN. PENALTY on KC-T.Kelce, Taunting, 15 yards, enforced between downs."
25,M.Bryant,Martavis Bryant,PIT,WR,20.15,27,reception,1,0,2017,REG,2,2017091706,,"Q1 (3:10) (Shotgun) B.Roethlisberger pass short right to M.Bryant for 27 yards, TOUCHDOWN."
26,J.Richard,Jalen Richard,OAK,RB,20.07,52,rush,1,0,2017,REG,2,2017091709,,"Q4 (12:59) (Shotgun) J.Richard right end for 52 yards, TOUCHDOWN."
27,T.Gurley,Todd Gurley,LA,RB,19.98,18,rush,0,0,2017,REG,2,2017091711,,Q3 (9:28) T.Gurley left end ran ob at WAS 18 for 18 yards (Z.Brown).
28,C.Hyde,Carlos Hyde,SF,RB,19.96,61,rush,0,0,2017,REG,2,2017091712,,Q2 (3:54) C.Hyde left tackle pushed ob at SEA 22 for 61 yards (J.Lane).
29,V.Bolden,Victor Bolden,SF,WR,19.92,34,kickoff ret,0,0,2017,REG,2,2017091712,,Q1 B.Walsh kicks 67 yards from SEA 35 to SF -2. V.Bolden pushed ob at SF 32 for 34 yards (K.Chancellor).
30,J.Nelson,J.J. Nelson,ARI,WR,19.9,45,reception,1,0,2017,REG,2,2017091702,,"Q4 (7:47) (Run formation) C.Palmer pass deep middle to J.Nelson for 45 yards, TOUCHDOWN."
31,M.Mariota,Marcus Mariota,TEN,QB,19.9,7,rush,0,0,2017,REG,2,2017091703,,Q2 (1:09) (Shotgun) M.Mariota scrambles right end ran ob at JAX 43 for 7 yards (M.Jack).
32,M.Bryant,Martavis Bryant,PIT,WR,19.8,51,reception,0,0,2017,REG,2,2017091706,,"Q3 (7:01) (No Huddle, Shotgun) B.Roethlisberger pass deep left to M.Bryant to MIN 11 for 51 yards (T.Waynes). Penalty on MIN-T.Johnson, Defensive Offside, declined."
33,K.Stills,Kenny Stills,MIA,WR,19.8,29,reception,1,0,2017,REG,2,2017091708,,"Q3 (12:15) (Shotgun) J.Cutler pass deep right to K.Stills for 29 yards, TOUCHDOWN."
34,M.Bryant,Martavis Bryant,PIT,WR,19.74,7,rush,0,0,2017,REG,2,2017091706,,Q1 (6:07) Reverse. First handoff went to 26-Bell. (Shotgun) M.Bryant left end ran ob at MIN 31 for 7 yards (A.Sendejo).
35,S.Shepard,Sterling Shepard,NYG,WR,19.68,12,rush,0,0,2017,REG,2,2017091800,,Q1 (4:00) S.Shepard right end to NYG 37 for 12 yards (G.Quin). End Around.
36,J.Agnew,Jamal Agnew,DET,CB,19.66,88,punt ret,1,0,2017,REG,2,2017091800,,"Q4 (13:17) B.Wing punts 60 yards to DET 12, Center-Z.DeOssie. J.Agnew for 88 yards, TOUCHDOWN."
37,A.Brown,Antonio Brown,PIT,WR,19.62,26,reception,0,0,2017,REG,2,2017091706,,"Q4 (6:49) (No Huddle, Shotgun) B.Roethlisberger pass short left to A.Brown pushed ob at MIN 45 for 26 yards (A.Sendejo)."
38,R.Mcclain,Robert McClain,TB,CB,19.62,47,int,1,0,2017,REG,2,2017091707,,"Q2 (4:21) (Shotgun) M.Glennon pass short left intended for J.Bellamy INTERCEPTED by R.McClain [G.McCoy] at CHI 47. R.McClain for 47 yards, TOUCHDOWN. The Replay Official reviewed the runner was in bounds ruling, and the play was Upheld. The ruling on the field was confirmed."
39,P.Dorsett,Phillip Dorsett,NE,WR,19.58,7,rush,0,0,2017,REG,2,2017091705,,Q1 (4:09) (Shotgun) P.Dorsett left end ran ob at NE 40 for 7 yards (S.Moore).
40,W.Jackson,William Jackson,CIN,CB,21.52,75,int,1,0,2017,REG,3,2017092411,,"Q2 (10:20) (Shotgun) A.Rodgers pass short left intended for J.Nelson INTERCEPTED by W.Jackson at CIN 25. W.Jackson for 75 yards, TOUCHDOWN."
41,T.Hill,Tyreek Hill,KC,WR,21.17,30,reception,1,0,2017,REG,3,2017092412,,"Q1 (12:09) (Shotgun) A.Smith pass deep right to T.Hill for 30 yards, TOUCHDOWN."
42,C.Samuel,Curtis Samuel,CAR,WR,20.99,31,rush,0,0,2017,REG,3,2017092402,,"Q2 (13:42) (No Huddle, Shotgun) C.Samuel left end to NO 32 for 31 yards (K.Vaccaro)."
43,C.Grant,Corey Grant,JAX,RB,20.99,58,rush,0,1,2017,REG,3,2017092400,,"Q3 (:23) (Punt formation) Direct snap to C.Grant.  C.Grant right end pushed ob at BAL 7 for 58 yards (C.Clark). PENALTY on BAL-A.Collins, Unnecessary Roughness, 4 yards, enforced at BAL 7."
44,R.Anderson,Robby Anderson,NYJ,WR,20.88,69,reception,1,0,2017,REG,3,2017092408,,"Q2 (1:51) (Shotgun) J.McCown pass deep right to R.Anderson for 69 yards, TOUCHDOWN."
45,K.Hunt,Kareem Hunt,KC,RB,20.82,69,rush,1,0,2017,REG,3,2017092412,,"Q4 (2:00) K.Hunt right guard for 69 yards, TOUCHDOWN."
46,M.Cooper,Marcus Cooper,CHI,CB,20.76,73,misc,0,1,2017,REG,3,2017092403,,"Q2 (:06) (Field Goal formation) C.Boswell 35 yard field goal is BLOCKED (S.McManis), Center-K.Canaday, Holder-J.Berry, RECOVERED by CHI-M.Cooper at CHI 26. M.Cooper to PIT 1 for 73 yards (V.McDonald). FUMBLES (V.McDonald), ball out of bounds in End Zone, Touchback. The Replay Official reviewed the penalty enforcement ruling, and the play was REVERSED. (Field Goal formation) C.Boswell 35 yard field goal is BLOCKED (S.McManis), Center-K.Canaday, Holder-J.Berry, RECOVERED by CHI-M.Cooper at CHI 26. M.Cooper to PIT 1 for 73 yards (V.McDonald). FUMBLES (V.McDonald), ball out of bounds in End Zone, Touchback. PENALTY on PIT-J.Berry, Illegal Bat, 0 yards, enforced at PIT 1."
47,S.Diggs,Stefon Diggs,MIN,WR,20.66,47,reception,0,0,2017,REG,3,2017092406,,Q2 (2:45) C.Keenum pass deep middle to S.Diggs to TB 30 for 47 yards (R.Smith) [C.McDonald].
48,T.Gurley,Todd Gurley,LA,RB,20.62,29,rush,0,0,2017,REG,3,2017092100,,Q4 (12:50) T.Gurley left end pushed ob at SF 46 for 29 yards (J.Ward).
49,T.Gabriel,Taylor Gabriel,ATL,WR,20.58,40,reception,1,0,2017,REG,3,2017092404,,"Q4 (15:00) M.Ryan pass short left to T.Gabriel for 40 yards, TOUCHDOWN."
50,M.Goodwin,Marquise Goodwin,SF,WR,20.54,50,reception,0,0,2017,REG,3,2017092100,,Q3 (:17) B.Hoyer pass deep middle to M.Goodwin to LA 25 for 50 yards (N.Robey). Caught at LA 25.  0-yds YAC
51,D.Slay,Darius Slay,DET,CB,20.54,37,int,0,0,2017,REG,3,2017092404,,Q4 (8:14) (Shotgun) M.Ryan pass short left intended for M.Sanu INTERCEPTED by D.Slay at DET 8. D.Slay pushed ob at DET 45 for 37 yards (T.Gabriel).
52,S.Shepard,Sterling Shepard,NYG,WR,20.52,77,reception,1,0,2017,REG,3,2017092409,,"Q4 (7:24) (No Huddle, Shotgun) E.Manning pass short middle to S.Shepard for 77 yards, TOUCHDOWN."
53,B.Cooks,Brandin Cooks,NE,WR,20.48,42,reception,1,0,2017,REG,3,2017092407,,"Q3 (12:55) T.Brady pass deep middle to B.Cooks for 42 yards, TOUCHDOWN. NE 12-Brady 27th career game with 4+ TD passes, 3rd most all-time."
54,A.Jackson,Adoree' Jackson,TEN,CB,20.39,22,punt ret,0,1,2017,REG,3,2017092410,,"Q2 (3:48) (Punt formation) J.Ryan punts 64 yards to TEN 20, Center-T.Ott. A.Jackson for 80 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TEN-D.Fluellen, Illegal Block Above the Waist, 10 yards, enforced at TEN 42."
55,C.Thompson,Chris Thompson,WAS,RB,20.23,74,reception,0,0,2017,REG,3,2017092413,,Q3 (2:36) (Shotgun) K.Cousins pass short left to C.Thompson pushed ob at OAK 10 for 74 yards (D.Amerson).
56,C.Hogan,Chris Hogan,NE,WR,20.15,47,reception,1,0,2017,REG,3,2017092407,,"Q2 (4:07) (Shotgun) T.Brady pass deep middle to C.Hogan for 47 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands."
57,S.Watkins,Sammy Watkins,LA,WR,19.96,47,reception,0,0,2017,REG,3,2017092100,,"Q3 (13:14) J.Goff pass deep left to S.Watkins pushed ob at SF 14 for 47 yards (J.Ward, D.Johnson) [T.Carradine]. Caught at SF 15.  1-yd YAC"
58,T.Cohen,Tarik Cohen,CHI,RB,19.82,36,rush,0,0,2017,REG,3,2017092403,,Q5 (9:14) T.Cohen right guard ran ob at PIT 37 for 36 yards.
59,B.Powell,Bilal Powell,NYJ,RB,19.8,4,rush,0,1,2017,REG,3,2017092408,,"Q2 (2:00) (Shotgun) B.Powell up the middle to NYJ 41 for 4 yards (X.Howard). PENALTY on NYJ-W.Johnson, Offensive Holding, 10 yards, enforced at NYJ 41."
60,E.Mcguire,Elijah McGuire,NYJ,RB,21.17,69,rush,1,0,2017,REG,4,2017100108,,"Q3 (10:13) E.McGuire left guard for 69 yards, TOUCHDOWN."
61,T.Coleman,Tevin Coleman,ATL,RB,20.99,29,rush,0,0,2017,REG,4,2017100101,,Q2 (13:43) T.Coleman right end to BUF 16 for 29 yards (M.Hyde).
62,T.Coleman,Tevin Coleman,ATL,RB,20.76,39,reception,0,0,2017,REG,4,2017100101,,"Q2 (3:20) (Shotgun) M.Ryan pass deep left to T.Coleman pushed ob at BUF 39 for 39 yards (L.Alexander). Buffalo challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 03:12.)"
63,T.Williams,Tyrell Williams,LAC,WR,20.74,75,reception,1,0,2017,REG,4,2017100110,,"Q2 (6:42) P.Rivers pass deep middle to Ty.Williams for 75 yards, TOUCHDOWN."
64,A.Jackson,Adoree' Jackson,TEN,CB,20.09,48,kickoff ret,0,0,2017,REG,4,2017100105,,Q4 K.Fairbairn kicks 71 yards from HOU 35 to TEN -6. A.Jackson pushed ob at TEN 42 for 48 yards (K.Fairbairn).
65,F.Whittaker,Fozzy Whittaker,CAR,RB,20.05,28,reception,1,0,2017,REG,4,2017100107,,"Q2 (9:49) (Shotgun) C.Newton pass short left to F.Whittaker for 28 yards, TOUCHDOWN."
66,A.Morris,Alfred Morris,DAL,RB,19.92,70,rush,0,0,2017,REG,4,2017100104,,"Q2 (12:39) A.Morris up the middle to LA 5 for 70 yards (K.Webster). Los Angeles Rams challenged the runner was down by contact ruling, and the play was Upheld. The ruling on the field was confirmed. (Timeout #2.)"
67,G.Bernard,Giovani Bernard,CIN,RB,19.9,61,reception,1,0,2017,REG,4,2017100103,,"Q2 (1:21) A.Dalton pass short right to G.Bernard for 61 yards, TOUCHDOWN. CLE-E.Ogbah was injured during the play. His return is Questionable."
68,J.Holton,Johnny Holton,OAK,WR,19.88,64,reception,1,0,2017,REG,4,2017100112,,"Q2 (3:46) (Shotgun) D.Carr pass deep right to J.Holton for 64 yards, TOUCHDOWN."
69,B.Powell,Bilal Powell,NYJ,RB,19.82,75,rush,1,0,2017,REG,4,2017100108,,"Q1 (8:02) L.Thomas reported in as eligible.  B.Powell right tackle for 75 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands."
70,M.Mariota,Marcus Mariota,TEN,QB,19.78,34,rush,1,0,2017,REG,4,2017100105,,"Q2 (11:51) (Shotgun) M.Mariota left end for 34 yards, TOUCHDOWN."
71,A.Erickson,Alex Erickson,CIN,WR,19.68,8,punt ret,0,1,2017,REG,4,2017100103,,"Q2 (1:55) (Punt formation) B.Colquitt punts 51 yards to CIN 24, Center-C.Hughlett. A.Erickson to CLE 32 for 44 yards (J.Burgess). PENALTY on CIN-G.Bernard, Illegal Blindside Block, 15 yards, enforced at CIN 32. Penalty on CIN-W.Jackson, Illegal Block Above the Waist, declined."
72,M.Breida,Matt Breida,SF,RB,19.55,8,rush,0,0,2017,REG,4,2017100109,,Q3 (12:54) M.Breida left end pushed ob at ARI 11 for 8 yards (D.Bucannon).
73,W.Fuller,Will Fuller,HOU,WR,19.43,4,rush,0,0,2017,REG,4,2017100105,,Q2 (10:48) W.Fuller V left end pushed ob at HOU 40 for 4 yards (A.Jackson).
74,O.Beckham,Odell Beckham,NYG,WR,19.43,42,reception,0,0,2017,REG,4,2017100111,,Q4 (7:38) (Shotgun) E.Manning pass deep middle to O.Beckham to TB 33 for 42 yards (V.Hargreaves III).
75,A.Roberts,Andre Roberts,ATL,WR,19.41,61,kickoff ret,0,0,2017,REG,4,2017100101,,Q4 S.Hauschka kicks 68 yards from BUF 35 to ATL -3. A.Roberts pushed ob at BUF 42 for 61 yards (S.Wright).
76,J.Nelson,Jordy Nelson,GB,WR,19.39,58,reception,0,0,2017,REG,4,2017092800,,Q2 (5:28) A.Rodgers pass deep middle to J.Nelson pushed ob at CHI 2 for 58 yards (A.Amos).
77,R.Anderson,Robby Anderson,NYJ,WR,19.37,41,reception,0,0,2017,REG,4,2017100108,,Q4 (11:21) (Shotgun) J.McCown pass deep left to R.Anderson to JAX 14 for 41 yards (A.Bouye).
78,P.Cooper,Pharoh Cooper,LA,WR,19.29,66,kickoff ret,0,0,2017,REG,4,2017100104,,Q2 D.Bailey kicks 66 yards from DAL 35 to LA -1. P.Cooper to DAL 35 for 66 yards (D.Wilson).
79,T.Gurley,Todd Gurley,LA,RB,19.27,53,reception,1,0,2017,REG,4,2017100104,,"Q3 (3:09) (Shotgun) J.Goff pass deep middle to T.Gurley for 53 yards, TOUCHDOWN. Pass complete on a ""skinny post."""
80,L.Fournette,Leonard Fournette,JAX,RB,22.05,90,rush,1,0,2017,REG,5,2017100807,,"Q4 (2:00) J.Wells reported in as eligible.  L.Fournette left tackle for 90 yards, TOUCHDOWN."
81,C.Thompson,Chris Thompson,HOU,WR,21.19,19,reception,0,0,2017,REG,5,2017100811,,Q1 (6:17) (Shotgun) D.Watson pass short middle to C.Thompson ran ob at KC 47 for 19 yards (M.Peters).
82,N.Agholor,Nelson Agholor,PHI,WR,20.82,72,reception,1,0,2017,REG,5,2017100806,,"Q3 (6:29) (Shotgun) C.Wentz pass deep left to N.Agholor for 72 yards, TOUCHDOWN."
83,D.Jackson,DeSean Jackson,TB,WR,20.5,41,reception,0,0,2017,REG,5,2017100500,,Q4 (9:53) (Shotgun) J.Winston pass short middle to D.Jackson to NE 48 for 41 yards (D.McCourty).
84,M.Wallace,Mike Wallace,BAL,WR,20.39,54,reception,0,0,2017,REG,5,2017100809,,Q2 (7:32) J.Flacco pass deep left to M.Wallace to OAK 8 for 54 yards (S.Smith).
85,M.Wallace,Mike Wallace,BAL,WR,20.35,52,reception,0,0,2017,REG,5,2017100809,,Q1 (15:00) J.Flacco pass deep left to M.Wallace to OAK 23 for 52 yards (R.Nelson).
86,A.Green,A.J. Green,CIN,WR,20.09,77,reception,1,0,2017,REG,5,2017100800,,"Q1 (11:39) (Shotgun) A.Dalton pass deep right to A.Green for 77 yards, TOUCHDOWN."
87,T.Smith,Torrey Smith,PHI,WR,20,59,reception,1,0,2017,REG,5,2017100806,,"Q1 (:54) (Shotgun) C.Wentz pass deep middle to T.Smith for 59 yards, TOUCHDOWN."
88,T.Benjamin,Travis Benjamin,LAC,WR,19.92,14,rush,0,0,2017,REG,5,2017100805,,Q3 (12:58) (Shotgun) T.Benjamin right end pushed ob at NYG 17 for 14 yards (D.Thompson). End around.
89,T.Hill,Tyreek Hill,KC,WR,19.84,82,punt ret,1,0,2017,REG,5,2017100811,,"Q4 (7:41) S.Lechler punts 52 yards to KC 18, Center-J.Weeks. T.Hill for 82 yards, TOUCHDOWN."
90,J.Johnson,John Johnson,LA,SS,19.7,69,int,0,0,2017,REG,5,2017100808,,Q2 (10:39) (No Huddle) R.Wilson pass short right intended for L.Willson INTERCEPTED by J.Johnson at LA 12. J.Johnson to SEA 19 for 69 yards (R.Wilson).
91,M.Goodwin,Marquise Goodwin,SF,WR,19.68,51,reception,0,0,2017,REG,5,2017100803,,"Q4 (9:22) (No Huddle) B.Hoyer pass deep middle to M.Goodwin to IND 8 for 51 yards (M.Farley). Penalty on IND-G.Stewart, Illegal Use of Hands, declined."
92,W.Fuller,Will Fuller,HOU,WR,19.66,48,reception,1,0,2017,REG,5,2017100811,,"Q4 (12:09) D.Watson pass deep right to W.Fuller V for 48 yards, TOUCHDOWN."
93,T.Smith,Telvin Smith,JAX,OLB,19.62,28,int,1,0,2017,REG,5,2017100807,,"Q3 (6:44) (Shotgun) B.Roethlisberger pass short left intended for A.Brown INTERCEPTED by T.Smith (A.Jones) at PIT 28. T.Smith for 28 yards, TOUCHDOWN."
94,M.Trubisky,Mitchell Trubisky,CHI,QB,19.62,13,rush,0,1,2017,REG,5,2017100900,,"Q3 (1:02) (Shotgun) M.Trubisky scrambles right end pushed ob at MIN 49 for 13 yards (A.Sendejo). PENALTY on MIN-T.Waynes, Defensive Holding, 5 yards, enforced at MIN 49."
95,A.Hunt,Akeem Hunt,KC,RB,19.53,34,kickoff ret,0,0,2017,REG,5,2017100811,,Q4 K.Fairbairn kicks 69 yards from HOU 35 to KC -4. A.Hunt pushed ob at KC 30 for 34 yards (E.Pleasant).
96,J.Mckinnon,Jerick McKinnon,MIN,RB,19.53,58,rush,1,0,2017,REG,5,2017100900,,"Q3 (3:42) J.McKinnon right end for 58 yards, TOUCHDOWN."
97,B.Cooks,Brandin Cooks,NE,WR,19.43,34,reception,0,0,2017,REG,5,2017100500,,Q3 (12:52) T.Brady pass deep right to B.Cooks pushed ob at TB 43 for 34 yards (J.Evans).
98,W.Fuller,Will Fuller,HOU,WR,19.29,49,punt ret,0,0,2017,REG,5,2017100811,,"Q4 (3:41) D.Colquitt punts 53 yards to HOU 14, Center-J.Winchester. W.Fuller V to KC 37 for 49 yards (D.Colquitt)."
99,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,19.27,9,kickoff ret,0,0,2017,REG,5,2017100807,,Q2 J.Myers kicks 56 yards from JAX 35 to PIT 9. J.Smith-Schuster pushed ob at PIT 18 for 9 yards (B.Church).
100,L.Fournette,Leonard Fournette,JAX,RB,21.76,75,rush,1,0,2017,REG,6,2017101508,,"Q1 (14:46) L.Fournette up the middle for 75 yards, TOUCHDOWN."
101,J.Mccourty,Jason McCourty,CLE,CB,21.07,56,int,1,0,2017,REG,6,2017101502,,"Q4 (13:40) D.Watson pass deep left intended for W.Fuller V INTERCEPTED by J.McCourty [M.Garrett] at CLE 44. J.McCourty for 56 yards, TOUCHDOWN."
102,M.Hall,Marvin Hall,ATL,WR,20.72,40,reception,1,0,2017,REG,6,2017101500,,"Q1 (2:00) M.Ryan pass deep middle to M.Hall for 40 yards, TOUCHDOWN."
103,M.Campanaro,Michael Campanaro,BAL,WR,20.62,77,punt ret,1,0,2017,REG,6,2017101501,,"Q4 (1:55) (Punt formation) P.O'Donnell punts 53 yards to BAL 23, Center-A.DePaola. M.Campanaro for 77 yards, TOUCHDOWN."
104,J.Agnew,Jamal Agnew,DET,CB,20.41,74,punt ret,1,1,2017,REG,6,2017101504,,"Q4 (11:15) T.Morstead punts 58 yards to DET 26, Center-Z.Wood. J.Agnew for 74 yards, TOUCHDOWN. PENALTY on DET-J.Agnew, Taunting, 15 yards, enforced between downs."
105,C.Thompson,Chris Thompson,WAS,RB,20.07,49,reception,0,0,2017,REG,6,2017101506,,Q2 (3:46) (Shotgun) K.Cousins pass short left to C.Thompson to SF 26 for 49 yards (D.Johnson).
106,B.Skrine,Buster Skrine,NYJ,CB,19.96,0,int,0,0,2017,REG,6,2017101505,,Q2 (3:13) T.Brady pass deep middle intended for P.Dorsett INTERCEPTED by B.Skrine at NYJ 22. B.Skrine to NYJ 22 for no gain (P.Dorsett).
107,C.Patterson,Cordarrelle Patterson,OAK,WR,19.96,39,kickoff ret,0,0,2017,REG,6,2017101510,,Q2 N.Novak kicks 69 yards from LAC 30 to OAK 1. C.Patterson pushed ob at OAK 40 for 39 yards (M.Davis).
108,M.Ingram,Mark Ingram,NO,RB,19.9,51,rush,0,0,2017,REG,6,2017101504,,Q1 (7:02) M.Ingram left end pushed ob at DET 24 for 51 yards (G.Quin).
109,B.Cooks,Brandin Cooks,NE,WR,19.82,42,reception,0,0,2017,REG,6,2017101505,,Q2 (:22) (Shotgun) T.Brady pass deep left to B.Cooks ran ob at NYJ 2 for 42 yards.
110,J.Jenkins,Janoris Jenkins,NYG,CB,19.8,43,int,1,0,2017,REG,6,2017101511,,"Q2 (1:01) (Shotgun) T.Siemian pass short left intended for B.Fowler INTERCEPTED by J.Jenkins at DEN 43. J.Jenkins for 43 yards, TOUCHDOWN."
111,Q.Bray,Quan Bray,IND,WR,19.78,60,kickoff ret,0,0,2017,REG,6,2017101600,,Q4 R.Succop kicks 65 yards from TEN 35 to IND 0. Q.Bray pushed ob at TEN 40 for 60 yards (B.McCain).
112,M.Evans,Mike Evans,TB,WR,19.7,37,reception,1,0,2017,REG,6,2017101507,,"Q4 (2:09) (No Huddle, Shotgun) R.Fitzpatrick pass deep right to M.Evans for 37 yards, TOUCHDOWN."
113,R.Woods,Robert Woods,LA,WR,19.7,15,reception,0,0,2017,REG,6,2017101508,,Q3 (10:55) (No Huddle) J.Goff pass short right to R.Woods ran ob at LA 29 for 15 yards.
114,O.Darkwa,Orleans Darkwa,NYG,RB,19.68,47,rush,0,0,2017,REG,6,2017101511,,Q2 (14:28) O.Darkwa up the middle pushed ob at DEN 13 for 47 yards (J.Simmons).
115,J.Peppers,Jabrill Peppers,CLE,FS,19.64,17,punt ret,0,0,2017,REG,6,2017101502,,"Q1 (5:00) S.Lechler punts 41 yards to HOU 44, Center-J.Weeks. J.Peppers pushed ob at HOU 27 for 17 yards (D.Cole)."
116,J.Howard,Jordan Howard,CHI,RB,19.6,53,rush,0,0,2017,REG,6,2017101501,,Q5 (5:40) Jo.Howard left tackle pushed ob at BAL 40 for 53 yards (B.Carr).
117,A.Jackson,Adoree' Jackson,TEN,CB,19.51,40,kickoff ret,0,0,2017,REG,6,2017101600,,Q1 R.Sanchez kicks 65 yards from IND 35 to TEN 0. A.Jackson pushed ob at TEN 40 for 40 yards (R.Sanchez).
118,D.Henry,Derrick Henry,TEN,RB,19.51,72,rush,1,0,2017,REG,6,2017101600,,"Q4 (1:01) D.Henry left end for 72 yards, TOUCHDOWN."
119,A.Brown,Antonio Brown,PIT,WR,19.45,51,reception,1,0,2017,REG,6,2017101509,,"Q4 (3:34) (Shotgun) B.Roethlisberger pass deep left to A.Brown for 51 yards, TOUCHDOWN. KC-T.Mitchell was injured during the play."
120,T.Hill,Tyreek Hill,KC,WR,21.64,64,reception,1,0,2017,REG,7,2017101900,,"Q2 (8:59) (Shotgun) A.Smith pass deep right to T.Hill for 64 yards, TOUCHDOWN."
121,T.Benjamin,Travis Benjamin,LAC,WR,20.82,42,reception,1,0,2017,REG,7,2017102210,,"Q4 (5:51) (Shotgun) P.Rivers pass short left to T.Benjamin for 42 yards, TOUCHDOWN."
122,D.Heyward-Bey,Darrius Heyward-Bey,PIT,WR,20.62,44,reception,0,0,2017,REG,7,2017102208,,Q4 (6:53) (Punt formation) R.Golden pass deep right to D.Heyward-Bey pushed ob at CIN 16 for 44 yards (A.Erickson).
123,T.Benjamin,Travis Benjamin,LAC,WR,20.62,65,punt ret,1,0,2017,REG,7,2017102210,,"Q1 (7:44) R.Dixon punts 46 yards to LAC 35, Center-C.Kreiter. T.Benjamin for 65 yards, TOUCHDOWN."
124,T.Ginn,Ted Ginn,NO,WR,20.48,47,reception,0,0,2017,REG,7,2017102203,,Q3 (8:48) (Shotgun) D.Brees pass short left to T.Ginn pushed ob at GB 37 for 47 yards (H.Clinton-Dix).
125,E.Elliott,Ezekiel Elliott,DAL,RB,20.35,72,reception,1,0,2017,REG,7,2017102209,,"Q3 (11:12) D.Prescott pass short right to E.Elliott for 72 yards, TOUCHDOWN. Caught at DAL24, YAC-76yds"
126,M.Lee,Marqise Lee,JAX,WR,20.05,45,reception,0,0,2017,REG,7,2017102204,,Q2 (:51) (Shotgun) B.Bortles pass short middle to M.Lee pushed ob at IND 25 for 45 yards (T.Green) [B.Mingo].
127,T.Yeldon,T.J. Yeldon,JAX,RB,19.82,58,rush,1,0,2017,REG,7,2017102204,,"Q3 (6:10) (Pass formation) T.Yeldon up the middle for 58 yards, TOUCHDOWN."
128,E.Jackson,Eddie Jackson,CHI,FS,19.74,76,int,1,0,2017,REG,7,2017102201,,"Q2 (12:42) (Shotgun) C.Newton pass short left intended for K.Benjamin INTERCEPTED by E.Jackson (P.Amukamara) at CHI 24. E.Jackson for 76 yards, TOUCHDOWN."
129,A.Cooper,Amari Cooper,OAK,WR,19.7,45,reception,1,0,2017,REG,7,2017101900,,"Q1 (:49) (Shotgun) D.Carr pass short right to A.Cooper for 45 yards, TOUCHDOWN."
130,M.Goodwin,Marquise Goodwin,SF,WR,19.55,14,reception,0,0,2017,REG,7,2017102209,,"Q1 (7:24) C.Beathard pass short right to M.Goodwin to SF 49 for 14 yards (J.Lewis). Caught at SF47, YAC - 2 yds"
